rank_date,country_full,rank,total_points
2021-03-01,United States,15,1864.6
2021-03-01,Uruguay,19,1867.1
2021-03-01,Japan,15,1872.3
2021-03-01,Switzerland,22,1869.6
2021-03-01,Norway,22,1881.4
2021-03-01,Iran,21,1859.2
2021-03-01,Turkey,26,1821.3
2021-03-01,Ecuador,19,1818.3
2021-03-01,Sweden,28,1834.5
2021-03-01,South Korea,29,1786.7
2021-03-01,Nigeria,30,1801.9
2021-03-01,Australia,26,1840.3
2021-03-01,Ivory Coast,31,1807.2
2021-03-01,Algeria,32,1856.9
2021-03-01,Egypt,29,1710.9
2021-03-01,Canada,26,1750.3
2021-03-01,Tunisia,35,1697.9
2021-03-01,Paraguay,32,1713.4
2021-03-01,Peru,33,1697.4
2021-03-01,Ghana,37,1700.9
2021-03-01,Saudi Arabia,39,1747.2
2021-03-01,Cabo Verde,36,1721.6
2021-03-01,Slovakia,37,1754.4
2021-03-01,Scotland,42,1689.9
2021-03-01,Jordan,40,1666.7
2021-03-01,Czechia,39,1687.0
2021-03-01,South Africa,43,1657.4
2021-03-01,Venezuela,46,1632.9
2021-03-01,Chile,40,1651.1
2021-03-01,Bolivia,44,1624.6
2021-03-01,Indonesia,48,1619.1
2021-03-01,New Zealand,49,1649.4
2021-03-01,Costa Rica,49,1635.9
2021-03-01,Curaçao,48,1565.7
2021-03-01,Honduras,51,1621.6
2021-03-01,DR Congo,45,1628.6
2021-03-01,Kenya,53,1568.9
2021-03-01,Panama,52,1595.3
2021-03-01,Bosnia and Herzegovina,55,1598.3
2021-03-01,Qatar,56,1586.8
2021-03-01,Haiti,52,1552.3
2021-03-01,Cuba,52,1621.5
2021-03-01,Iraq,56,1535.1
2021-03-01,Trinidad and Tobago,58,1548.0
2021-03-01,Uzbekistan,61,1572.0
2021-04-01,France,1,1996.7
2021-04-01,Spain,4,1966.7
2021-04-01,Argentina,1,2009.2
2021-04-01,England,1,1944.4
2021-04-01,Portugal,9,1946.5
2021-04-01,Brazil,4,2011.1
2021-04-01,Netherlands,5,1949.8
2021-04-01,Morocco,11,1961.1
2021-04-01,Belgium,7,1911.2
2021-04-01,Germany,6,1896.3
2021-04-01,Croatia,13,1874.4
2021-04-01,Austria,13,1887.3
2021-04-01,Colombia,9,1851.8
2021-04-01,Senegal,15,1857.3
2021-04-01,Mexico,16,1840.9
2021-04-01,United States,12,1808.6
2021-04-01,Uruguay,19,1833.4
2021-04-01,Japan,16,1917.1
2021-04-01,Switzerland,19,1846.0
2021-04-01,Norway,24,1832.6
2021-04-01,Iran,23,1821.2
2021-04-01,Turkey,19,1829.9
2021-04-01,Ecuador,27,1792.5
2021-04-01,Sweden,21,1806.1
2021-04-01,South Korea,29,1786.8
2021-04-01,Nigeria,29,1764.1
2021-04-01,Australia,24,1801.2
2021-04-01,Ivory Coast,25,1759.8
2021-04-01,Algeria,27,1731.7
2021-04-01,Egypt,27,1761.1
2021-04-01,Canada,27,1790.8
2021-04-01,Tunisia,34,1745.0
2021-04-01,Paraguay,29,1764.3
2021-04-01,Peru,29,1716.9
2021-04-01,Ghana,33,1763.8
2021-04-01,Saudi Arabia,32,1744.3
2021-04-01,Cabo Verde,35,1671.9
2021-04-01,Slovakia,41,1702.1
2021-04-01,Scotland,35,1702.3
2021-04-01,Jordan,38,1723.5
2021-04-01,Czechia,42,1680.0
2021-04-01,South Africa,40,1683.2
2021-04-01,Venezuela,42,1682.1
2021-04-01,Chile,46,1638.2
2021-04-01,Bolivia,42,1680.3
2021-04-01,Indonesia,48,1684.0
2021-04-01,New Zealand,44,1667.1
2021-04-01,Costa Rica,47,1608.1
2021-04-01,Curaçao,43,1637.5
2021-04-01,Honduras,51,1619.8
2021-04-01,DR Congo,52,1590.1
2021-04-01,Kenya,46,1611.0
2021-04-01,Panama,48,1551.8
2021-04-01,Bosnia and Herzegovina,49,1574.5
2021-04-01,Qatar,51,1549.3
2021-04-01,Haiti,54,1567.1
2021-04-01,Cuba,56,1589.5
2021-04-01,Iraq,56,1544.1
2021-04-01,Trinidad and Tobago,55,1594.8
2021-04-01,Uzbekistan,62,1467.2
2021-05-01,France,5,1995.4
2021-05-01,Spain,1,1981.9
2021-05-01,Argentina,5,1995.7
2021-05-01,England,1,1953.0
2021-05-01,Portugal,8,1899.0
2021-05-01,Brazil,7,1937.8
2021-05-01,Netherlands,7,1933.9
2021-05-01,Morocco,8,1900.2
2021-05-01,Belgium,11,1960.2
2021-05-01,Germany,13,1895.0
2021-05-01,Croatia,11,1915.2
2021-05-01,Austria,14,1892.6
2021-05-01,Colombia,13,1862.1
2021-05-01,Senegal,10,1874.8
2021-05-01,Mexico,11,1885.9
2021-05-01,United States,16,1867.2
2021-05-01,Uruguay,18,1828.7
2021-05-01,Japan,15,1837.5
2021-05-01,Switzerland,22,1826.3
2021-05-01,Norway,19,1822.5
2021-05-01,Iran,24,1836.8
2021-05-01,Turkey,20,1793.9
2021-05-01,Ecuador,23,1775.5
2021-05-01,Sweden,20,1807.6
2021-05-01,South Korea,21,1807.9
2021-05-01,Nigeria,27,1746.3
2021-05-01,Australia,25,1856.1
2021-05-01,Ivory Coast,28,1797.0
2021-05-01,Algeria,24,1801.7
2021-05-01,Egypt,30,1763.0
2021-05-01,Canada,31,1734.5
2021-05-01,Tunisia,32,1744.5
2021-05-01,Paraguay,32,1736.6
2021-05-01,Peru,35,1730.3
2021-05-01,Ghana,39,1746.3
2021-05-01,Saudi Arabia,37,1728.2
2021-05-01,Cabo Verde,35,1692.1
2021-05-01,Slovakia,37,1656.5
2021-05-01,Scotland,42,1739.1
2021-05-01,Jordan,36,1692.9
2021-05-01,Czechia,42,1701.6
2021-05-01,South Africa,43,1696.6
2021-05-01,Venezuela,43,1701.8
2021-05-01,Chile,42,1672.5
2021-05-01,Bolivia,44,1633.4
2021-05-01,Indonesia,48,1663.8
2021-05-01,New Zealand,45,1637.8
2021-05-01,Costa Rica,44,1604.8
2021-05-01,Curaçao,45,1631.6
2021-05-01,Honduras,49,1643.3
2021-05-01,DR Congo,48,1593.0
2021-05-01,Kenya,52,1619.4
2021-05-01,Panama,52,1570.4
2021-05-01,Bosnia and Herzegovina,50,1597.3
2021-05-01,Qatar,56,1631.6
2021-05-01,Haiti,57,1609.4
2021-05-01,Cuba,57,1599.4
2021-05-01,Iraq,55,1572.5
2021-05-01,Trinidad and Tobago,56,1587.0
2021-05-01,Uzbekistan,60,1436.7
2021-06-01,France,2,2037.4
2021-06-01,Spain,1,1995.9
2021-06-01,Argentina,1,2003.1
2021-06-01,England,5,1933.4
2021-06-01,Portugal,1,1976.5
2021-06-01,Brazil,5,2014.5
2021-06-01,Netherlands,5,1946.5
2021-06-01,Morocco,9,1950.5
2021-06-01,Belgium,5,1924.2
2021-06-01,Germany,9,1885.4
2021-06-01,Croatia,12,1897.2
2021-06-01,Austria,12,1879.2
2021-06-01,Colombia,13,1928.6
2021-06-01,Senegal,13,1882.8
2021-06-01,Mexico,13,1879.2
2021-06-01,United States,14,1887.7
2021-06-01,Uruguay,15,1890.4
2021-06-01,Japan,21,1878.6
2021-06-01,Switzerland,22,1831.3
2021-06-01,Norway,19,1839.1
2021-06-01,Iran,22,1870.8
2021-06-01,Turkey,26,1868.8
2021-06-01,Ecuador,27,1815.2
2021-06-01,Sweden,25,1800.6
2021-06-01,South Korea,22,1796.8
2021-06-01,Nigeria,23,1817.7
2021-06-01,Australia,23,1736.1
2021-06-01,Ivory Coast,31,1768.0
2021-06-01,Algeria,32,1752.6
2021-06-01,Egypt,26,1743.8
2021-06-01,Canada,28,1741.0
2021-06-01,Tunisia,28,1728.3
2021-06-01,Paraguay,32,1725.8
2021-06-01,Peru,29,1741.0
2021-06-01,Ghana,32,1698.8
2021-06-01,Saudi Arabia,32,1779.8
2021-06-01,Cabo Verde,35,1720.2
2021-06-01,Slovakia,37,1714.5
2021-06-01,Scotland,36,1674.7
2021-06-01,Jordan,39,1674.9
2021-06-01,Czechia,36,1662.8
2021-06-01,South Africa,38,1677.3
2021-06-01,Venezuela,43,1665.9
2021-06-01,Chile,39,1648.4
2021-06-01,Bolivia,45,1715.7
2021-06-01,Indonesia,48,1598.8
2021-06-01,New Zealand,43,1628.6
2021-06-01,Costa Rica,43,1683.4
2021-06-01,Curaçao,46,1621.1
2021-06-01,Honduras,47,1595.3
2021-06-01,DR Congo,44,1578.1
2021-06-01,Kenya,47,1598.3
2021-06-01,Panama,48,1582.7
2021-06-01,Bosnia and Herzegovina,55,1613.2
2021-06-01,Qatar,54,1604.9
2021-06-01,Haiti,50,1609.8
2021-06-01,Cuba,55,1557.6
2021-06-01,Iraq,52,1500.2
2021-06-01,Trinidad and Tobago,51,1589.7
2021-06-01,Uzbekistan,63,1460.2
2021-07-01,France,1,1992.9
2021-07-01,Spain,2,1952.7
2021-07-01,Argentina,1,1991.8
2021-07-01,England,4,2014.2
2021-07-01,Portugal,8,1985.6
2021-07-01,Brazil,5,1897.9
2021-07-01,Netherlands,3,1944.7
2021-07-01,Morocco,8,1930.5
2021-07-01,Belgium,12,1926.3
2021-07-01,Germany,14,2000.2
2021-07-01,Croatia,12,1904.6
2021-07-01,Austria,15,1904.1
2021-07-01,Colombia,9,1910.2
2021-07-01,Senegal,12,1891.5
2021-07-01,Mexico,16,1858.0
2021-07-01,United States,12,1868.6
2021-07-01,Uruguay,16,1831.8
2021-07-01,Japan,19,1816.3
2021-07-01,Switzerland,23,1810.8
2021-07-01,Norway,20,1847.9
2021-07-01,Iran,18,1775.7
2021-07-01,Turkey,23,1822.1
2021-07-01,Ecuador,19,1809.7
2021-07-01,Sweden,27,1770.5
2021-07-01,South Korea,23,1829.3
2021-07-01,Nigeria,23,1823.2
2021-07-01,Australia,25,1750.9
2021-07-01,Ivory Coast,29,1768.0
2021-07-01,Algeria,30,1761.2
2021-07-01,Egypt,26,1844.9
2021-07-01,Canada,26,1757.3
2021-07-01,Tunisia,28,1749.4
2021-07-01,Paraguay,29,1733.9
2021-07-01,Peru,30,1766.4
2021-07-01,Ghana,32,1691.2
2021-07-01,Saudi Arabia,39,1718.5
2021-07-01,Cabo Verde,34,1680.8
2021-07-01,Slovakia,40,1714.3
2021-07-01,Scotland,41,1720.6
2021-07-01,Jordan,35,1691.2
2021-07-01,Czechia,42,1619.0
2021-07-01,South Africa,42,1674.3
2021-07-01,Venezuela,42,1623.4
2021-07-01,Chile,44,1651.6
2021-07-01,Bolivia,47,1675.6
2021-07-01,Indonesia,41,1694.8
2021-07-01,New Zealand,45,1589.5
2021-07-01,Costa Rica,46,1582.6
2021-07-01,Curaçao,44,1586.3
2021-07-01,Honduras,50,1614.4
2021-07-01,DR Congo,51,1573.3
2021-07-01,Kenya,46,1611.1
2021-07-01,Panama,49,1551.9
2021-07-01,Bosnia and Herzegovina,47,1571.9
2021-07-01,Qatar,56,1581.9
2021-07-01,Haiti,53,1544.6
2021-07-01,Cuba,54,1582.0
2021-07-01,Iraq,59,1551.4
2021-07-01,Trinidad and Tobago,56,1548.4
2021-07-01,Uzbekistan,65,1483.2
2021-08-01,France,4,1983.9
2021-08-01,Spain,2,1992.1
2021-08-01,Argentina,3,1932.4
2021-08-01,England,2,1991.9
2021-08-01,Portugal,2,1954.2
2021-08-01,Brazil,4,1953.2
2021-08-01,Netherlands,3,1938.8
2021-08-01,Morocco,6,1965.5
2021-08-01,Belgium,11,1954.2
2021-08-01,Germany,14,1904.6
2021-08-01,Croatia,13,1895.0
2021-08-01,Austria,9,1863.4
2021-08-01,Colombia,14,1911.3
2021-08-01,Senegal,12,1856.2
2021-08-01,Mexico,17,1870.5
2021-08-01,United States,18,1865.9
2021-08-01,Uruguay,13,1867.9
2021-08-01,Japan,14,1852.5
2021-08-01,Switzerland,20,1863.2
2021-08-01,Norway,19,1854.8
2021-08-01,Iran,19,1857.9
2021-08-01,Turkey,26,1854.6
2021-08-01,Ecuador,27,1763.1
2021-08-01,Sweden,20,1773.2
2021-08-01,South Korea,26,1787.2
2021-08-01,Nigeria,22,1804.4
2021-08-01,Australia,31,1753.3
2021-08-01,Ivory Coast,30,1770.9
2021-08-01,Algeria,27,1760.6
2021-08-01,Egypt,27,1722.6
2021-08-01,Canada,26,1807.6
2021-08-01,Tunisia,32,1775.8
2021-08-01,Paraguay,33,1720.2
2021-08-01,Peru,37,1680.4
2021-08-01,Ghana,35,1743.3
2021-08-01,Saudi Arabia,39,1715.8
2021-08-01,Cabo Verde,33,1716.8
2021-08-01,Slovakia,37,1659.3
2021-08-01,Scotland,36,1712.5
2021-08-01,Jordan,36,1706.7
2021-08-01,Czechia,39,1625.7
2021-08-01,South Africa,43,1634.0
2021-08-01,Venezuela,39,1694.5
2021-08-01,Chile,41,1644.7
2021-08-01,Bolivia,48,1658.2
2021-08-01,Indonesia,46,1637.1
2021-08-01,New Zealand,49,1604.3
2021-08-01,Costa Rica,50,1602.6
2021-08-01,Curaçao,47,1669.6
2021-08-01,Honduras,52,1589.6
2021-08-01,DR Congo,47,1623.9
2021-08-01,Kenya,49,1655.8
2021-08-01,Panama,52,1560.9
2021-08-01,Bosnia and Herzegovina,49,1578.4
2021-08-01,Qatar,49,1548.7
2021-08-01,Haiti,56,1574.0
2021-08-01,Cuba,53,1571.9
2021-08-01,Iraq,54,1566.2
2021-08-01,Trinidad and Tobago,53,1588.6
2021-08-01,Uzbekistan,59,1506.4
2021-09-01,France,1,2018.1
2021-09-01,Spain,1,1965.6
2021-09-01,Argentina,1,1983.0
2021-09-01,England,4,1961.1
2021-09-01,Portugal,3,2006.3
2021-09-01,Brazil,4,1984.9
2021-09-01,Netherlands,7,1913.7
2021-09-01,Morocco,4,2049.4
2021-09-01,Belgium,13,1926.8
2021-09-01,Germany,8,1901.2
2021-09-01,Croatia,11,1884.2
2021-09-01,Austria,9,1868.0
2021-09-01,Colombia,11,1925.8
2021-09-01,Senegal,18,1885.6
2021-09-01,Mexico,12,1928.1
2021-09-01,United States,14,1829.2
2021-09-01,Uruguay,14,1892.9
2021-09-01,Japan,21,1874.2
2021-09-01,Switzerland,15,1871.3
2021-09-01,Norway,24,1867.0
2021-09-01,Iran,21,1814.3
2021-09-01,Turkey,25,1832.5
2021-09-01,Ecuador,23,1821.3
2021-09-01,Sweden,21,1846.0
2021-09-01,South Korea,24,1840.2
2021-09-01,Nigeria,28,1787.1
2021-09-01,Australia,29,1812.2
2021-09-01,Ivory Coast,25,1703.8
2021-09-01,Algeria,32,1767.5
2021-09-01,Egypt,31,1754.5
2021-09-01,Canada,30,1767.2
2021-09-01,Tunisia,34,1774.8
2021-09-01,Paraguay,32,1701.2
2021-09-01,Peru,37,1776.4
2021-09-01,Ghana,32,1734.7
2021-09-01,Saudi Arabia,38,1688.3
2021-09-01,Cabo Verde,35,1656.1
2021-09-01,Slovakia,34,1659.9
2021-09-01,Scotland,39,1695.5
2021-09-01,Jordan,36,1684.7
2021-09-01,Czechia,42,1705.1
2021-09-01,South Africa,39,1672.6
2021-09-01,Venezuela,45,1669.6
2021-09-01,Chile,39,1652.3
2021-09-01,Bolivia,41,1668.6
2021-09-01,Indonesia,41,1620.1
2021-09-01,New Zealand,48,1660.9
2021-09-01,Costa Rica,44,1653.5
2021-09-01,Curaçao,44,1658.9
2021-09-01,Honduras,50,1641.3
2021-09-01,DR Congo,45,1601.1
2021-09-01,Kenya,53,1666.6
2021-09-01,Panama,52,1646.5
2021-09-01,Bosnia and Herzegovina,49,1624.2
2021-09-01,Qatar,51,1599.3
2021-09-01,Haiti,55,1573.3
2021-09-01,Cuba,52,1554.9
2021-09-01,Iraq,53,1588.3
2021-09-01,Trinidad and Tobago,52,1528.8
2021-09-01,Uzbekistan,59,1529.4
2021-10-01,France,5,2033.6
2021-10-01,Spain,6,1952.4
2021-10-01,Argentina,5,1990.7
2021-10-01,England,8,1990.4
2021-10-01,Portugal,1,1955.3
2021-10-01,Brazil,10,1914.4
2021-10-01,Netherlands,5,1973.7
2021-10-01,Morocco,6,1933.2
2021-10-01,Belgium,9,1936.5
2021-10-01,Germany,13,1920.4
2021-10-01,Croatia,7,1946.0
2021-10-01,Austria,8,1878.6
2021-10-01,Colombia,12,1918.7
2021-10-01,Senegal,13,1813.2
2021-10-01,Mexico,17,1856.9
2021-10-01,United States,17,1888.9
2021-10-01,Uruguay,17,1889.3
2021-10-01,Japan,20,1809.5
2021-10-01,Switzerland,19,1850.4
2021-10-01,Norway,22,1812.0
2021-10-01,Iran,25,1799.0
2021-10-01,Turkey,19,1810.6
2021-10-01,Ecuador,26,1823.9
2021-10-01,Sweden,27,1849.8
2021-10-01,South Korea,28,1825.1
2021-10-01,Nigeria,25,1808.6
2021-10-01,Australia,28,1869.4
2021-10-01,Ivory Coast,27,1791.2
2021-10-01,Algeria,24,1757.6
2021-10-01,Egypt,25,1794.7
2021-10-01,Canada,28,1767.0
2021-10-01,Tunisia,32,1717.7
2021-10-01,Paraguay,30,1738.4
2021-10-01,Peru,34,1728.6
2021-10-01,Ghana,39,1733.5
2021-10-01,Saudi Arabia,38,1735.7
2021-10-01,Cabo Verde,32,1671.8
2021-10-01,Slovakia,35,1722.7
2021-10-01,Scotland,40,1676.7
2021-10-01,Jordan,36,1669.5
2021-10-01,Czechia,44,1686.4
2021-10-01,South Africa,38,1680.9
2021-10-01,Venezuela,41,1647.3
2021-10-01,Chile,40,1698.1
2021-10-01,Bolivia,41,1643.7
2021-10-01,Indonesia,46,1624.8
2021-10-01,New Zealand,46,1627.9
2021-10-01,Costa Rica,46,1653.3
2021-10-01,Curaçao,44,1566.3
2021-10-01,Honduras,48,1656.0
2021-10-01,DR Congo,48,1610.0
2021-10-01,Kenya,46,1605.6
2021-10-01,Panama,49,1621.6
2021-10-01,Bosnia and Herzegovina,47,1573.6
2021-10-01,Qatar,56,1580.5
2021-10-01,Haiti,54,1556.6
2021-10-01,Cuba,51,1540.1
2021-10-01,Iraq,57,1569.4
2021-10-01,Trinidad and Tobago,57,1573.3
2021-10-01,Uzbekistan,59,1527.1
2021-11-01,France,1,1984.7
2021-11-01,Spain,2,1940.2
2021-11-01,Argentina,4,2005.0
2021-11-01,England,3,1963.1
2021-11-01,Portugal,6,1955.5
2021-11-01,Brazil,7,1957.3
2021-11-01,Netherlands,10,1942.2
2021-11-01,Morocco,12,1934.6
2021-11-01,Belgium,7,1945.0
2021-11-01,Germany,9,1973.0
2021-11-01,Croatia,15,1875.5
2021-11-01,Austria,15,1900.3
2021-11-01,Colombia,10,1867.5
2021-11-01,Senegal,16,1890.3
2021-11-01,Mexico,11,1871.9
2021-11-01,United States,17,1878.0
2021-11-01,Uruguay,20,1873.8
2021-11-01,Japan,20,1825.0
2021-11-01,Switzerland,18,1862.4
2021-11-01,Norway,21,1822.6
2021-11-01,Iran,17,1818.7
2021-11-01,Turkey,21,1808.2
2021-11-01,Ecuador,26,1826.9
2021-11-01,Sweden,23,1839.1
2021-11-01,South Korea,22,1806.3
2021-11-01,Nigeria,22,1803.3
2021-11-01,Australia,27,1834.6
2021-11-01,Ivory Coast,32,1751.5
2021-11-01,Algeria,32,1807.8
2021-11-01,Egypt,30,1749.8
2021-11-01,Canada,30,1742.6
2021-11-01,Tunisia,33,1765.0
2021-11-01,Paraguay,31,1693.6
2021-11-01,Peru,35,1740.7
2021-11-01,Ghana,38,1771.0
2021-11-01,Saudi Arabia,40,1708.0
2021-11-01,Cabo Verde,38,1706.8
2021-11-01,Slovakia,38,1681.9
2021-11-01,Scotland,40,1610.4
2021-11-01,Jordan,38,1703.9
2021-11-01,Czechia,40,1636.6
2021-11-01,South Africa,39,1669.4
2021-11-01,Venezuela,42,1659.3
2021-11-01,Chile,41,1651.5
2021-11-01,Bolivia,43,1632.4
2021-11-01,Indonesia,43,1660.3
2021-11-01,New Zealand,49,1611.8
2021-11-01,Costa Rica,47,1621.3
2021-11-01,Curaçao,46,1613.8
2021-11-01,Honduras,44,1615.7
2021-11-01,DR Congo,45,1608.6
2021-11-01,Kenya,48,1568.3
2021-11-01,Panama,54,1616.9
2021-11-01,Bosnia and Herzegovina,50,1564.9
2021-11-01,Qatar,50,1613.1
2021-11-01,Haiti,55,1571.2
2021-11-01,Cuba,56,1556.2
2021-11-01,Iraq,55,1587.2
2021-11-01,Trinidad and Tobago,51,1533.0
2021-11-01,Uzbekistan,62,1455.7
2021-12-01,France,1,2067.3
2021-12-01,Spain,1,1952.1
2021-12-01,Argentina,1,1954.0
2021-12-01,England,4,1955.5
2021-12-01,Portugal,8,2021.1
2021-12-01,Brazil,5,1943.3
2021-12-01,Netherlands,9,1933.8
2021-12-01,Morocco,6,1943.2
2021-12-01,Belgium,11,1918.3
2021-12-01,Germany,6,1948.9
2021-12-01,Croatia,14,1902.8
2021-12-01,Austria,13,1874.0
2021-12-01,Colombia,14,1879.4
2021-12-01,Senegal,11,1934.4
2021-12-01,Mexico,11,1858.6
2021-12-01,United States,13,1877.0
2021-12-01,Uruguay,16,1856.9
2021-12-01,Japan,22,1799.3
2021-12-01,Switzerland,19,1862.0
2021-12-01,Norway,24,1853.3
2021-12-01,Iran,24,1827.2
2021-12-01,Turkey,26,1783.9
2021-12-01,Ecuador,25,1854.6
2021-12-01,Sweden,21,1761.9
2021-12-01,South Korea,28,1752.7
2021-12-01,Nigeria,25,1829.8
2021-12-01,Australia,26,1791.0
2021-12-01,Ivory Coast,28,1746.7
2021-12-01,Algeria,32,1783.6
2021-12-01,Egypt,25,1786.6
2021-12-01,Canada,33,1747.0
2021-12-01,Tunisia,28,1780.6
2021-12-01,Paraguay,35,1725.1
2021-12-01,Peru,36,1789.6
2021-12-01,Ghana,34,1669.5
2021-12-01,Saudi Arabia,35,1686.3
2021-12-01,Cabo Verde,38,1742.5
2021-12-01,Slovakia,34,1721.7
2021-12-01,Scotland,36,1714.5
2021-12-01,Jordan,40,1663.6
2021-12-01,Czechia,41,1660.2
2021-12-01,South Africa,40,1686.4
2021-12-01,Venezuela,43,1696.5
2021-12-01,Chile,47,1709.2
2021-12-01,Bolivia,47,1685.7
2021-12-01,Indonesia,44,1652.0
2021-12-01,New Zealand,48,1637.2
2021-12-01,Costa Rica,46,1602.7
2021-12-01,Curaçao,45,1675.6
2021-12-01,Honduras,45,1602.3
2021-12-01,DR Congo,47,1620.2
2021-12-01,Kenya,52,1607.5
2021-12-01,Panama,54,1572.0
2021-12-01,Bosnia and Herzegovina,50,1534.1
2021-12-01,Qatar,55,1630.2
2021-12-01,Haiti,54,1584.8
2021-12-01,Cuba,57,1559.3
2021-12-01,Iraq,56,1575.3
2021-12-01,Trinidad and Tobago,53,1537.9
2021-12-01,Uzbekistan,62,1460.4
2022-01-01,France,1,2006.3
2022-01-01,Spain,1,1942.3
2022-01-01,Argentina,1,1964.0
2022-01-01,England,6,1965.3
2022-01-01,Portugal,1,1943.1
2022-01-01,Brazil,10,1975.5
2022-01-01,Netherlands,3,1935.5
2022-01-01,Morocco,10,1883.3
2022-01-01,Belgium,13,1906.3
2022-01-01,Germany,8,1925.9
2022-01-01,Croatia,8,1953.5
2022-01-01,Austria,14,1894.5
2022-01-01,Colombia,10,1881.3
2022-01-01,Senegal,10,1891.9
2022-01-01,Mexico,14,1855.3
2022-01-01,United States,16,1865.8
2022-01-01,Uruguay,20,1907.3
2022-01-01,Japan,17,1884.1
2022-01-01,Switzerland,19,1885.8
2022-01-01,Norway,19,1802.1
2022-01-01,Iran,20,1835.1
2022-01-01,Turkey,24,1806.6
2022-01-01,Ecuador,22,1841.6
2022-01-01,Sweden,24,1795.5
2022-01-01,South Korea,21,1813.0
2022-01-01,Nigeria,22,1818.3
2022-01-01,Australia,26,1774.4
2022-01-01,Ivory Coast,31,1800.0
2022-01-01,Algeria,30,1757.0
2022-01-01,Egypt,32,1819.2
2022-01-01,Canada,34,1719.6
2022-01-01,Tunisia,34,1765.4
2022-01-01,Paraguay,33,1720.7
2022-01-01,Peru,29,1689.5
2022-01-01,Ghana,34,1732.8
2022-01-01,Saudi Arabia,35,1720.1
2022-01-01,Cabo Verde,40,1672.6
2022-01-01,Slovakia,33,1738.7
2022-01-01,Scotland,40,1591.2
2022-01-01,Jordan,35,1667.6
2022-01-01,Czechia,44,1717.1
2022-01-01,South Africa,43,1700.5
2022-01-01,Venezuela,40,1639.6
2022-01-01,Chile,46,1694.7
2022-01-01,Bolivia,40,1645.9
2022-01-01,Indonesia,43,1648.1
2022-01-01,New Zealand,49,1615.4
2022-01-01,Costa Rica,44,1617.5
2022-01-01,Curaçao,43,1623.6
2022-01-01,Honduras,51,1618.6
2022-01-01,DR Congo,50,1644.4
2022-01-01,Kenya,45,1623.5
2022-01-01,Panama,46,1605.5
2022-01-01,Bosnia and Herzegovina,53,1587.2
2022-01-01,Qatar,50,1564.2
2022-01-01,Haiti,57,1558.9
2022-01-01,Cuba,58,1626.5
2022-01-01,Iraq,59,1609.5
2022-01-01,Trinidad and Tobago,54,1544.3
2022-01-01,Uzbekistan,65,1440.4
2022-02-01,France,3,1924.9
2022-02-01,Spain,4,1941.9
2022-02-01,Argentina,6,1985.2
2022-02-01,England,8,1976.9
2022-02-01,Portugal,5,1995.9
2022-02-01,Brazil,7,1938.1
2022-02-01,Netherlands,8,1899.3
2022-02-01,Morocco,12,1889.8
2022-02-01,Belgium,6,1893.5
2022-02-01,Germany,13,1857.2
2022-02-01,Croatia,15,1894.7
2022-02-01,Austria,8,1902.3
2022-02-01,Colombia,13,1859.5
2022-02-01,Senegal,18,1941.7
2022-02-01,Mexico,17,1815.3
2022-02-01,United States,15,1913.0
2022-02-01,Uruguay,14,1803.0
2022-02-01,Japan,18,1805.8
2022-02-01,Switzerland,23,1823.9
2022-02-01,Norway,18,1801.8
2022-02-01,Iran,20,1883.8
2022-02-01,Turkey,23,1779.8
2022-02-01,Ecuador,20,1844.8
2022-02-01,Sweden,26,1771.3
2022-02-01,South Korea,21,1755.5
2022-02-01,Nigeria,30,1780.5
2022-02-01,Australia,26,1790.5
2022-02-01,Ivory Coast,26,1752.4
2022-02-01,Algeria,29,1707.2
2022-02-01,Egypt,27,1740.9
2022-02-01,Canada,32,1774.4
2022-02-01,Tunisia,32,1815.9
2022-02-01,Paraguay,29,1775.7
2022-02-01,Peru,36,1708.0
2022-02-01,Ghana,31,1690.8
2022-02-01,Saudi Arabia,37,1714.1
2022-02-01,Cabo Verde,36,1729.5
2022-02-01,Slovakia,33,1700.3
2022-02-01,Scotland,42,1747.6
2022-02-01,Jordan,39,1658.4
2022-02-01,Czechia,37,1695.3
2022-02-01,South Africa,44,1719.7
2022-02-01,Venezuela,41,1712.9
2022-02-01,Chile,47,1665.7
2022-02-01,Bolivia,41,1663.4
2022-02-01,Indonesia,49,1650.6
2022-02-01,New Zealand,44,1620.1
2022-02-01,Costa Rica,49,1651.8
2022-02-01,Curaçao,44,1632.7
2022-02-01,Honduras,47,1628.4
2022-02-01,DR Congo,52,1567.1
2022-02-01,Kenya,47,1647.1
2022-02-01,Panama,54,1607.4
2022-02-01,Bosnia and Herzegovina,52,1585.4
2022-02-01,Qatar,50,1565.3
2022-02-01,Haiti,57,1556.7
2022-02-01,Cuba,55,1616.5
2022-02-01,Iraq,54,1546.9
2022-02-01,Trinidad and Tobago,55,1504.9
2022-02-01,Uzbekistan,66,1470.6
2022-03-01,France,1,1993.2
2022-03-01,Spain,1,1976.3
2022-03-01,Argentina,4,1982.8
2022-03-01,England,1,1982.3
2022-03-01,Portugal,9,1949.1
2022-03-01,Brazil,3,1956.2
2022-03-01,Netherlands,5,1943.6
2022-03-01,Morocco,5,1945.0
2022-03-01,Belgium,11,1940.0
2022-03-01,Germany,13,1892.6
2022-03-01,Croatia,14,1894.2
2022-03-01,Austria,13,1877.7
2022-03-01,Colombia,12,1857.8
2022-03-01,Senegal,10,1913.1
2022-03-01,Mexico,13,1869.5
